99.0,1.0,0.0
96.28881531650998,2.679242965242535,0.7767988074834296
90.37926626501954,6.615300412353051,2.524761292509935
78.41430926891378,14.2812171586593,7.884520229795737
58.5529255440733,23.974294137050087,17.73720001454104
39.30673746555331,29.983975289885034,31.955448863814123
24.7571296518731,29.270525319257874,46.44603192522896
16.642817440280147,23.775834789478257,59.99937022292174
12.300021518459495,17.741892398785023,70.12476961073898
10.36487907863194,12.750561740410733,77.31249176145973
8.237010627474358,8.754099732906361,83.49900313578674
7.53847797424912,5.322564269856709,86.65031237304382
6.587614616586442,3.7813002100840456,89.21220180032955
7.227318226160397,2.3202778725397217,90.38224189188824
6.821841656827241,2.2247791305886553,92.66640567010951
6.273313595982595,1.3167036561439847,92.63171887082437
6.482018470108868,0.562150034980515,93.11057140052175
5.771164307420303,0.26696890469005924,92.97312055376116
