0.0,7.0,0.0,7.0,1.0,34.0
0.0,0.0,1.0,0.0,8.0,31.0
5.0,9.0,0.0,25.0,6.0,33.0
0.0,0.0,0.0,0.0,10.0,7.0
1.0,4.0,1.0,1.0,4.0,31.0
2.0,0.0,1.0,37.0,0.0,98.0
0.0,4.0,0.0,0.0,0.0,11.0
4.0,8.0,0.0,15.0,12.0,22.0
0.0,3.0,0.0,17.0,13.0,16.0
1.0,2.0,0.0,1.0,14.0,14.0
0.0,0.0,0.0,17.0,14.0,25.0
9.0,6.0,0.0,0.0,6.0,5.0
0.0,6.0,0.0,8.0,2.0,0.0
1.0,0.0,0.0,2.0,2.0,21.0
3.0,3.0,0.0,0.0,8.0,17.0
0.0,5.0,0.0,5.0,8.0,32.0
0.0,0.0,0.0,1.0,1.0,10.0
3.0,3.0,0.0,9.0,1.0,2.0
2.0,0.0,0.0,0.0,11.0,4.0
2.0,2.0,0.0,0.0,1.0,3.0
0.0,0.0,0.0,0.0,1.0,14.0
1.0,2.0,0.0,1.0,1.0,19.0
1.0,6.0,0.0,1.0,0.0,9.0
1.0,1.0,0.0,0.0,0.0,6.0
0.0,4.0,0.0,7.0,1.0,25.0
0.0,1.0,0.0,7.0,0.0,9.0
0.0,1.0,0.0,3.0,4.0,14.0
1.0,3.0,0.0,0.0,0.0,3.0
0.0,5.0,0.0,0.0,5.0,1.0
1.0,0.0,0.0,1.0,0.0,6.0
0.0,0.0,0.0,7.0,1.0,0.0
0.0,0.0,0.0,1.0,2.0,1.0
0.0,3.0,0.0,2.0,0.0,3.0
0.0,1.0,0.0,6.0,0.0,10.0
0.0,0.0,0.0,18.0,0.0,0.0
2.0,1.0,0.0,6.0,1.0,9.0
0.0,0.0,0.0,2.0,1.0,0.0
0.0,0.0,0.0,4.0,2.0,9.0
0.0,0.0,0.0,5.0,0.0,0.0
0.0,1.0,0.0,20.0,4.0,15.0
0.0,6.0,0.0,1.0,4.0,23.0
1.0,4.0,0.0,0.0,2.0,2.0
0.0,0.0,0.0,12.0,13.0,24.0
3.0,1.0,1.0,2.0,0.0,2.0
1.0,0.0,0.0,8.0,19.0,74.0
9.0,3.0,0.0,9.0,6.0,218.0
4.0,1.0,0.0,5.0,1.0,3.0
1.0,0.0,0.0,4.0,15.0,34.0
1.0,15.0,0.0,21.0,3.0,0.0
0.0,4.0,0.0,0.0,9.0,1.0
2.0,2.0,0.0,2.0,1.0,54.0
3.0,0.0,0.0,8.0,4.0,0.0
1.0,15.0,0.0,0.0,4.0,16.0
0.0,7.0,0.0,22.0,5.0,6.0
1.0,1.0,1.0,0.0,0.0,9.0
1.0,9.0,0.0,4.0,6.0,114.0
0.0,2.0,0.0,13.0,16.0,57.0
0.0,5.0,0.0,9.0,5.0,22.0
0.0,7.0,0.0,11.0,1.0,3.0
3.0,1.0,0.0,0.0,3.0,39.0
0.0,1.0,0.0,2.0,10.0,67.0
2.0,2.0,0.0,27.0,15.0,0.0
0.0,0.0,0.0,30.0,6.0,9.0
1.0,0.0,0.0,10.0,4.0,9.0
1.0,8.0,0.0,11.0,22.0,9.0
0.0,0.0,0.0,6.0,14.0,10.0
0.0,1.0,0.0,7.0,3.0,6.0
1.0,0.0,0.0,15.0,0.0,2.0
0.0,0.0,0.0,0.0,12.0,9.0
0.0,0.0,0.0,3.0,4.0,7.0
5.0,1.0,0.0,13.0,5.0,89.0
2.0,1.0,0.0,7.0,0.0,3.0
3.0,0.0,0.0,1.0,0.0,8.0
3.0,6.0,0.0,17.0,0.0,3.0
2.0,4.0,0.0,4.0,3.0,4.0
0.0,2.0,0.0,0.0,0.0,15.0
7.0,1.0,0.0,1.0,5.0,1.0
2.0,2.0,0.0,0.0,2.0,4.0
0.0,0.0,0.0,2.0,1.0,0.0
1.0,1.0,0.0,2.0,0.0,3.0
1.0,0.0,0.0,11.0,8.0,4.0
3.0,0.0,0.0,5.0,1.0,4.0
1.0,1.0,0.0,7.0,2.0,3.0
0.0,1.0,0.0,1.0,3.0,3.0
0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,4.0,0.0,7.0
0.0,1.0,0.0,2.0,0.0,1.0
0.0,0.0,0.0,7.0,0.0,0.0
0.0,3.0,0.0,1.0,2.0,1.0
1.0,0.0,0.0,7.0,0.0,10.0
0.0,1.0,0.0,5.0,4.0,3.0
1.0,2.0,0.0,0.0,2.0,18.0
1.0,7.0,0.0,20.0,0.0,19.0
3.0,8.0,0.0,32.0,6.0,11.0
0.0,3.0,0.0,1.0,10.0,25.0
0.0,6.0,0.0,6.0,32.0,68.0
0.0,2.0,0.0,11.0,23.0,93.0
2.0,15.0,0.0,24.0,8.0,6.0
5.0,2.0,0.0,26.0,0.0,33.0
0.0,4.0,1.0,6.0,1.0,23.0
1.0,0.0,0.0,5.0,2.0,3.0
4.0,1.0,0.0,1.0,1.0,27.0
0.0,5.0,0.0,15.0,0.0,11.0
1.0,0.0,1.0,1.0,18.0,17.0
1.0,8.0,0.0,3.0,1.0,10.0
1.0,5.0,0.0,18.0,34.0,5.0
0.0,2.0,0.0,1.0,10.0,19.0
0.0,0.0,0.0,21.0,2.0,3.0
0.0,1.0,0.0,10.0,0.0,13.0
2.0,1.0,0.0,4.0,9.0,51.0
1.0,2.0,0.0,0.0,23.0,29.0
0.0,0.0,0.0,8.0,0.0,8.0
3.0,0.0,0.0,2.0,12.0,26.0
0.0,3.0,0.0,6.0,3.0,11.0
4.0,1.0,0.0,9.0,2.0,15.0
4.0,3.0,0.0,0.0,1.0,6.0
1.0,4.0,1.0,21.0,2.0,0.0
0.0,7.0,0.0,3.0,8.0,1.0
