0.0,8.0,0.0,11.0,23.0,37.0
2.0,2.0,1.0,4.0,16.0,17.0
2.0,2.0,0.0,16.0,6.0,75.0
0.0,2.0,0.0,9.0,8.0,17.0
0.0,3.0,0.0,7.0,7.0,2.0
0.0,2.0,0.0,0.0,3.0,0.0
1.0,0.0,0.0,5.0,23.0,29.0
4.0,3.0,0.0,12.0,7.0,55.0
0.0,1.0,0.0,1.0,0.0,1.0
5.0,5.0,0.0,3.0,22.0,16.0
3.0,1.0,0.0,1.0,1.0,7.0
0.0,0.0,0.0,9.0,0.0,12.0
2.0,1.0,0.0,22.0,7.0,32.0
0.0,5.0,0.0,17.0,27.0,49.0
0.0,0.0,1.0,5.0,0.0,78.0
0.0,0.0,0.0,2.0,1.0,13.0
0.0,1.0,0.0,0.0,0.0,12.0
3.0,0.0,0.0,6.0,3.0,56.0
1.0,0.0,0.0,3.0,5.0,4.0
2.0,6.0,0.0,2.0,0.0,4.0
1.0,4.0,0.0,0.0,2.0,29.0
0.0,0.0,0.0,2.0,3.0,16.0
1.0,0.0,0.0,0.0,2.0,1.0
4.0,3.0,0.0,8.0,3.0,5.0
0.0,2.0,0.0,2.0,0.0,5.0
1.0,1.0,1.0,10.0,4.0,1.0
0.0,2.0,0.0,7.0,0.0,50.0
1.0,0.0,0.0,4.0,0.0,4.0
0.0,1.0,0.0,2.0,0.0,3.0
4.0,2.0,0.0,0.0,4.0,3.0
0.0,1.0,0.0,4.0,1.0,10.0
0.0,0.0,0.0,6.0,1.0,6.0
0.0,1.0,0.0,0.0,2.0,4.0
0.0,1.0,0.0,1.0,0.0,4.0
0.0,1.0,0.0,6.0,0.0,2.0
1.0,0.0,0.0,8.0,0.0,5.0
4.0,2.0,0.0,4.0,0.0,2.0
0.0,1.0,0.0,2.0,0.0,4.0
0.0,6.0,0.0,19.0,0.0,6.0
1.0,3.0,0.0,3.0,0.0,1.0
0.0,2.0,0.0,0.0,2.0,12.0
0.0,1.0,0.0,3.0,1.0,12.0
0.0,12.0,0.0,11.0,8.0,90.0
0.0,1.0,0.0,22.0,5.0,17.0
4.0,3.0,0.0,3.0,8.0,13.0
0.0,1.0,1.0,14.0,11.0,1.0
2.0,4.0,0.0,1.0,3.0,6.0
0.0,1.0,0.0,32.0,7.0,5.0
0.0,1.0,0.0,1.0,0.0,71.0
0.0,2.0,0.0,5.0,3.0,14.0
1.0,0.0,0.0,0.0,10.0,22.0
2.0,8.0,0.0,3.0,1.0,27.0
4.0,1.0,0.0,16.0,0.0,8.0
0.0,2.0,0.0,0.0,0.0,103.0
7.0,5.0,0.0,15.0,3.0,5.0
3.0,0.0,0.0,14.0,1.0,38.0
0.0,5.0,0.0,16.0,3.0,3.0
0.0,0.0,0.0,5.0,12.0,2.0
0.0,13.0,0.0,3.0,3.0,42.0
5.0,1.0,0.0,11.0,2.0,50.0
8.0,9.0,0.0,0.0,10.0,26.0
0.0,4.0,0.0,11.0,8.0,35.0
3.0,1.0,1.0,2.0,15.0,5.0
0.0,9.0,0.0,1.0,1.0,14.0
0.0,0.0,0.0,0.0,2.0,11.0
0.0,2.0,0.0,14.0,1.0,6.0
0.0,1.0,0.0,5.0,11.0,6.0
2.0,0.0,0.0,1.0,2.0,13.0
0.0,1.0,0.0,0.0,16.0,2.0
1.0,0.0,0.0,9.0,1.0,3.0
0.0,0.0,0.0,0.0,5.0,1.0
0.0,7.0,0.0,0.0,6.0,1.0
2.0,1.0,0.0,12.0,0.0,2.0
0.0,1.0,0.0,11.0,5.0,15.0
0.0,1.0,0.0,3.0,1.0,5.0
0.0,4.0,0.0,2.0,0.0,3.0
0.0,0.0,0.0,8.0,0.0,3.0
1.0,0.0,0.0,1.0,1.0,21.0
1.0,3.0,0.0,0.0,0.0,1.0
0.0,5.0,0.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,5.0,15.0
0.0,4.0,0.0,1.0,0.0,3.0
2.0,0.0,0.0,6.0,1.0,1.0
0.0,0.0,0.0,5.0,0.0,4.0
0.0,1.0,0.0,2.0,0.0,7.0
0.0,0.0,0.0,2.0,3.0,1.0
0.0,0.0,0.0,2.0,0.0,0.0
1.0,0.0,0.0,7.0,0.0,1.0
0.0,1.0,0.0,8.0,0.0,7.0
0.0,2.0,0.0,5.0,0.0,1.0
0.0,0.0,0.0,21.0,10.0,2.0
0.0,1.0,0.0,5.0,4.0,14.0
1.0,5.0,0.0,29.0,5.0,68.0
1.0,3.0,0.0,6.0,5.0,30.0
0.0,2.0,0.0,50.0,4.0,6.0
2.0,1.0,0.0,11.0,18.0,38.0
5.0,5.0,0.0,11.0,4.0,13.0
