6.0,7.0,7.0
2.0,0.0,35.0
14.0,6.0,26.0
6.0,0.0,77.0
0.0,2.0,5.0
6.0,4.0,3.0
9.0,12.0,3.0
0.0,3.0,15.0
6.0,8.0,1.0
5.0,23.0,16.0
3.0,11.0,16.0
5.0,1.0,9.0
19.0,1.0,5.0
4.0,1.0,2.0
2.0,7.0,21.0
0.0,3.0,21.0
1.0,15.0,67.0
5.0,0.0,9.0
8.0,1.0,29.0
1.0,1.0,7.0
0.0,2.0,56.0
16.0,10.0,2.0
2.0,3.0,55.0
2.0,0.0,6.0
3.0,3.0,0.0
0.0,1.0,2.0
0.0,1.0,19.0
1.0,3.0,12.0
0.0,0.0,3.0
0.0,1.0,8.0
2.0,4.0,4.0
9.0,0.0,0.0
0.0,6.0,0.0
0.0,2.0,4.0
0.0,2.0,6.0
1.0,3.0,9.0
1.0,0.0,1.0
0.0,2.0,2.0
4.0,4.0,41.0
0.0,2.0,7.0
1.0,39.0,6.0
6.0,1.0,6.0
21.0,9.0,40.0
5.0,1.0,42.0
12.0,12.0,11.0
0.0,42.0,1.0
0.0,15.0,63.0
2.0,0.0,34.0
0.0,3.0,9.0
0.0,3.0,5.0
12.0,1.0,14.0
2.0,1.0,7.0
8.0,2.0,9.0
15.0,1.0,49.0
0.0,2.0,28.0
1.0,2.0,38.0
0.0,5.0,17.0
2.0,7.0,12.0
1.0,0.0,21.0
11.0,8.0,54.0
3.0,6.0,38.0
2.0,26.0,6.0
1.0,4.0,9.0
1.0,12.0,19.0
15.0,2.0,0.0
4.0,4.0,11.0
2.0,1.0,12.0
2.0,12.0,27.0
9.0,0.0,10.0
7.0,1.0,36.0
2.0,34.0,20.0
0.0,0.0,15.0
2.0,5.0,18.0
0.0,5.0,69.0
0.0,4.0,9.0
0.0,9.0,10.0
1.0,3.0,8.0
2.0,2.0,2.0
1.0,1.0,6.0
0.0,11.0,3.0
0.0,0.0,2.0
0.0,1.0,10.0
0.0,1.0,5.0
0.0,0.0,6.0
1.0,3.0,2.0
2.0,8.0,11.0
1.0,2.0,5.0
3.0,2.0,2.0
1.0,2.0,4.0
1.0,1.0,11.0
10.0,0.0,13.0
0.0,0.0,4.0
1.0,17.0,25.0
5.0,25.0,54.0
17.0,56.0,78.0
10.0,9.0,22.0
2.0,26.0,153.0
2.0,1.0,32.0
1.0,4.0,2.0
2.0,22.0,30.0
18.0,32.0,14.0
0.0,22.0,9.0
0.0,12.0,20.0
9.0,28.0,43.0
3.0,11.0,51.0
1.0,1.0,7.0
1.0,23.0,103.0
12.0,9.0,9.0
3.0,4.0,2.0
19.0,7.0,19.0
3.0,3.0,17.0
1.0,2.0,1.0
0.0,9.0,37.0
0.0,7.0,8.0
6.0,0.0,10.0
2.0,12.0,46.0
3.0,0.0,0.0
3.0,3.0,51.0
