2.0,0.0,32.0
3.0,10.0,15.0
3.0,0.0,52.0
1.0,3.0,38.0
8.0,8.0,11.0
0.0,4.0,13.0
2.0,6.0,61.0
18.0,5.0,62.0
4.0,1.0,10.0
6.0,2.0,25.0
1.0,8.0,49.0
5.0,1.0,7.0
0.0,5.0,16.0
2.0,4.0,16.0
0.0,11.0,39.0
0.0,13.0,25.0
1.0,6.0,0.0
7.0,4.0,17.0
0.0,1.0,22.0
0.0,40.0,24.0
2.0,5.0,0.0
5.0,2.0,21.0
2.0,1.0,6.0
2.0,0.0,19.0
0.0,7.0,8.0
2.0,0.0,15.0
0.0,7.0,1.0
0.0,5.0,2.0
1.0,1.0,1.0
1.0,9.0,1.0
1.0,3.0,28.0
0.0,0.0,6.0
3.0,7.0,14.0
2.0,8.0,16.0
0.0,0.0,0.0
0.0,5.0,27.0
1.0,0.0,1.0
2.0,0.0,1.0
1.0,0.0,6.0
14.0,2.0,0.0
0.0,8.0,13.0
0.0,25.0,12.0
0.0,3.0,90.0
31.0,9.0,15.0
1.0,9.0,16.0
13.0,5.0,14.0
20.0,2.0,63.0
2.0,16.0,58.0
3.0,5.0,335.0
7.0,1.0,11.0
0.0,35.0,19.0
2.0,0.0,78.0
10.0,6.0,26.0
0.0,13.0,3.0
9.0,0.0,26.0
50.0,2.0,8.0
3.0,7.0,101.0
2.0,2.0,0.0
2.0,6.0,26.0
0.0,26.0,2.0
9.0,2.0,62.0
0.0,2.0,0.0
5.0,1.0,136.0
8.0,3.0,2.0
1.0,3.0,6.0
2.0,0.0,28.0
3.0,5.0,26.0
1.0,0.0,6.0
4.0,2.0,0.0
2.0,22.0,2.0
0.0,2.0,138.0
4.0,4.0,5.0
0.0,20.0,26.0
3.0,5.0,14.0
4.0,9.0,5.0
3.0,3.0,7.0
5.0,2.0,3.0
0.0,23.0,0.0
0.0,0.0,5.0
1.0,0.0,4.0
0.0,2.0,8.0
0.0,0.0,1.0
3.0,3.0,10.0
0.0,2.0,0.0
0.0,8.0,1.0
2.0,0.0,4.0
3.0,4.0,2.0
7.0,0.0,1.0
1.0,2.0,0.0
0.0,4.0,1.0
3.0,7.0,2.0
6.0,37.0,0.0
2.0,26.0,37.0
3.0,0.0,16.0
10.0,2.0,45.0
1.0,5.0,20.0
0.0,36.0,26.0
2.0,4.0,79.0
3.0,35.0,0.0
5.0,9.0,28.0
10.0,2.0,17.0
3.0,6.0,3.0
12.0,31.0,2.0
6.0,1.0,14.0
6.0,2.0,19.0
2.0,8.0,11.0
6.0,8.0,4.0
16.0,5.0,25.0
3.0,9.0,15.0
6.0,0.0,18.0
19.0,9.0,39.0
1.0,11.0,3.0
2.0,25.0,10.0
1.0,2.0,17.0
10.0,0.0,69.0
0.0,7.0,15.0
0.0,2.0,15.0
8.0,0.0,9.0
