0.0,4.0,0.0,10.0,13.0,29.0
2.0,0.0,0.0,2.0,4.0,24.0
5.0,0.0,0.0,6.0,29.0,25.0
0.0,19.0,0.0,15.0,0.0,3.0
0.0,0.0,0.0,5.0,18.0,15.0
0.0,0.0,1.0,2.0,2.0,7.0
0.0,0.0,1.0,22.0,8.0,124.0
0.0,3.0,0.0,10.0,22.0,12.0
0.0,0.0,0.0,2.0,0.0,16.0
0.0,0.0,0.0,4.0,0.0,19.0
0.0,3.0,0.0,11.0,1.0,75.0
2.0,4.0,0.0,8.0,9.0,52.0
3.0,1.0,0.0,1.0,9.0,72.0
1.0,2.0,0.0,0.0,0.0,3.0
1.0,12.0,0.0,7.0,2.0,4.0
1.0,2.0,0.0,2.0,3.0,51.0
1.0,2.0,0.0,1.0,1.0,13.0
4.0,0.0,0.0,1.0,0.0,3.0
0.0,2.0,0.0,0.0,0.0,30.0
0.0,2.0,1.0,0.0,2.0,2.0
0.0,0.0,1.0,8.0,1.0,6.0
0.0,7.0,0.0,0.0,1.0,2.0
0.0,2.0,0.0,1.0,5.0,9.0
1.0,0.0,0.0,8.0,2.0,1.0
2.0,0.0,0.0,6.0,0.0,3.0
2.0,1.0,0.0,4.0,1.0,5.0
0.0,0.0,0.0,5.0,4.0,9.0
0.0,0.0,0.0,2.0,1.0,1.0
0.0,0.0,0.0,2.0,3.0,1.0
0.0,0.0,0.0,11.0,0.0,3.0
1.0,4.0,0.0,2.0,1.0,2.0
0.0,0.0,0.0,1.0,0.0,1.0
0.0,2.0,0.0,2.0,2.0,0.0
0.0,0.0,0.0,0.0,1.0,3.0
0.0,0.0,0.0,8.0,2.0,3.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,5.0
0.0,0.0,0.0,0.0,1.0,12.0
0.0,4.0,0.0,10.0,0.0,1.0
0.0,0.0,0.0,19.0,8.0,15.0
0.0,4.0,0.0,2.0,0.0,4.0
3.0,4.0,0.0,33.0,14.0,27.0
0.0,1.0,0.0,6.0,11.0,19.0
4.0,2.0,0.0,3.0,1.0,20.0
1.0,5.0,0.0,4.0,13.0,63.0
5.0,0.0,0.0,19.0,9.0,31.0
0.0,2.0,0.0,2.0,2.0,68.0
0.0,16.0,2.0,5.0,0.0,5.0
2.0,3.0,0.0,3.0,17.0,70.0
1.0,7.0,0.0,5.0,4.0,28.0
0.0,0.0,0.0,7.0,0.0,18.0
3.0,9.0,1.0,23.0,6.0,110.0
1.0,1.0,1.0,2.0,8.0,36.0
0.0,1.0,0.0,10.0,0.0,15.0
0.0,16.0,0.0,3.0,21.0,30.0
1.0,6.0,0.0,5.0,6.0,1.0
0.0,1.0,0.0,24.0,2.0,100.0
0.0,1.0,1.0,0.0,15.0,11.0
3.0,1.0,0.0,15.0,9.0,4.0
0.0,5.0,0.0,9.0,10.0,26.0
0.0,2.0,0.0,1.0,0.0,9.0
0.0,2.0,0.0,6.0,3.0,25.0
1.0,10.0,0.0,0.0,8.0,8.0
2.0,0.0,0.0,2.0,6.0,13.0
2.0,0.0,0.0,2.0,3.0,1.0
4.0,0.0,0.0,7.0,4.0,14.0
2.0,9.0,0.0,4.0,1.0,7.0
1.0,1.0,1.0,6.0,3.0,3.0
0.0,1.0,0.0,0.0,5.0,37.0
2.0,0.0,0.0,10.0,0.0,34.0
2.0,5.0,0.0,4.0,0.0,5.0
1.0,1.0,0.0,3.0,3.0,9.0
1.0,1.0,0.0,6.0,3.0,3.0
0.0,1.0,0.0,3.0,3.0,24.0
3.0,7.0,1.0,0.0,0.0,10.0
1.0,4.0,0.0,0.0,8.0,2.0
1.0,5.0,0.0,2.0,4.0,1.0
0.0,0.0,0.0,0.0,9.0,3.0
0.0,4.0,0.0,4.0,0.0,9.0
1.0,0.0,0.0,0.0,4.0,3.0
0.0,1.0,0.0,29.0,1.0,0.0
0.0,1.0,0.0,5.0,1.0,6.0
0.0,1.0,0.0,1.0,1.0,11.0
0.0,3.0,0.0,1.0,5.0,0.0
0.0,1.0,0.0,1.0,1.0,3.0
0.0,0.0,0.0,1.0,0.0,3.0
0.0,0.0,0.0,9.0,0.0,4.0
0.0,0.0,0.0,2.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0
0.0,3.0,0.0,8.0,0.0,10.0
0.0,2.0,0.0,13.0,1.0,7.0
0.0,0.0,0.0,33.0,5.0,3.0
1.0,3.0,0.0,2.0,12.0,8.0
3.0,2.0,0.0,0.0,3.0,5.0
1.0,9.0,0.0,21.0,1.0,24.0
0.0,9.0,0.0,0.0,0.0,10.0
1.0,4.0,0.0,98.0,7.0,4.0
4.0,10.0,0.0,20.0,15.0,18.0
5.0,5.0,0.0,7.0,10.0,97.0
4.0,7.0,0.0,14.0,2.0,4.0
0.0,7.0,0.0,6.0,11.0,1.0
3.0,8.0,0.0,34.0,1.0,33.0
0.0,7.0,0.0,13.0,4.0,27.0
1.0,1.0,0.0,3.0,0.0,32.0
1.0,14.0,0.0,6.0,11.0,16.0
4.0,9.0,0.0,8.0,3.0,20.0
4.0,6.0,0.0,1.0,3.0,5.0
1.0,3.0,0.0,9.0,28.0,4.0
3.0,1.0,0.0,5.0,26.0,7.0
0.0,2.0,0.0,5.0,6.0,24.0
0.0,2.0,0.0,6.0,15.0,3.0
1.0,0.0,0.0,0.0,37.0,27.0
0.0,6.0,0.0,0.0,9.0,59.0
0.0,1.0,0.0,0.0,8.0,19.0
0.0,5.0,0.0,4.0,15.0,11.0
1.0,3.0,0.0,9.0,24.0,126.0
0.0,2.0,0.0,17.0,15.0,12.0
0.0,1.0,1.0,4.0,5.0,36.0
