1.0,12.0,0.0,1.0,1.0,39.0
0.0,3.0,0.0,13.0,4.0,2.0
1.0,1.0,0.0,7.0,11.0,29.0
0.0,1.0,0.0,0.0,5.0,1.0
0.0,5.0,0.0,2.0,9.0,4.0
0.0,1.0,0.0,0.0,13.0,78.0
9.0,4.0,0.0,3.0,6.0,6.0
0.0,1.0,0.0,28.0,7.0,47.0
1.0,6.0,0.0,3.0,0.0,4.0
0.0,1.0,0.0,6.0,6.0,19.0
1.0,0.0,0.0,2.0,14.0,37.0
2.0,0.0,0.0,11.0,1.0,24.0
1.0,0.0,0.0,5.0,1.0,0.0
0.0,0.0,0.0,2.0,6.0,6.0
2.0,2.0,0.0,4.0,3.0,8.0
1.0,3.0,0.0,7.0,3.0,0.0
0.0,4.0,0.0,5.0,0.0,36.0
1.0,0.0,0.0,12.0,0.0,5.0
0.0,2.0,0.0,2.0,0.0,5.0
3.0,2.0,0.0,0.0,2.0,1.0
4.0,0.0,0.0,0.0,0.0,12.0
0.0,0.0,0.0,10.0,0.0,28.0
2.0,0.0,0.0,0.0,2.0,1.0
1.0,1.0,0.0,7.0,2.0,15.0
0.0,0.0,0.0,5.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0,1.0
6.0,0.0,0.0,8.0,1.0,5.0
1.0,1.0,0.0,4.0,0.0,1.0
1.0,0.0,0.0,3.0,0.0,11.0
0.0,1.0,0.0,5.0,0.0,2.0
0.0,0.0,0.0,7.0,3.0,2.0
0.0,0.0,0.0,0.0,4.0,2.0
0.0,2.0,0.0,2.0,0.0,0.0
0.0,2.0,0.0,5.0,3.0,0.0
0.0,1.0,0.0,7.0,1.0,9.0
0.0,1.0,0.0,4.0,0.0,1.0
0.0,1.0,0.0,15.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,8.0
1.0,9.0,0.0,2.0,1.0,29.0
4.0,0.0,0.0,6.0,0.0,5.0
2.0,1.0,0.0,16.0,1.0,21.0
0.0,5.0,0.0,27.0,2.0,18.0
0.0,4.0,0.0,5.0,1.0,58.0
2.0,2.0,0.0,8.0,16.0,23.0
1.0,9.0,0.0,6.0,31.0,32.0
3.0,0.0,0.0,55.0,5.0,4.0
3.0,4.0,0.0,0.0,5.0,34.0
2.0,3.0,0.0,2.0,13.0,5.0
1.0,3.0,0.0,26.0,2.0,36.0
1.0,3.0,1.0,7.0,7.0,33.0
1.0,0.0,0.0,2.0,18.0,8.0
1.0,3.0,0.0,10.0,1.0,31.0
1.0,16.0,0.0,3.0,0.0,20.0
0.0,1.0,0.0,1.0,5.0,0.0
1.0,3.0,0.0,19.0,3.0,17.0
2.0,10.0,0.0,0.0,23.0,0.0
0.0,14.0,1.0,3.0,0.0,51.0
2.0,3.0,0.0,10.0,11.0,2.0
0.0,9.0,0.0,19.0,0.0,40.0
2.0,0.0,0.0,0.0,16.0,3.0
0.0,5.0,1.0,24.0,2.0,14.0
0.0,0.0,0.0,9.0,0.0,8.0
0.0,0.0,0.0,0.0,1.0,62.0
0.0,1.0,1.0,1.0,0.0,61.0
1.0,1.0,0.0,4.0,0.0,67.0
1.0,3.0,0.0,13.0,1.0,34.0
1.0,0.0,0.0,1.0,0.0,2.0
0.0,9.0,0.0,5.0,1.0,31.0
1.0,1.0,0.0,1.0,5.0,6.0
1.0,2.0,0.0,0.0,0.0,5.0
0.0,0.0,0.0,20.0,13.0,0.0
0.0,2.0,0.0,0.0,6.0,4.0
0.0,0.0,0.0,16.0,4.0,39.0
0.0,0.0,0.0,6.0,2.0,1.0
1.0,0.0,0.0,6.0,7.0,8.0
0.0,0.0,0.0,2.0,6.0,10.0
2.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,1.0,2.0,24.0
0.0,0.0,0.0,1.0,3.0,12.0
1.0,5.0,0.0,4.0,0.0,1.0
0.0,0.0,1.0,3.0,2.0,12.0
0.0,2.0,0.0,0.0,5.0,4.0
1.0,0.0,0.0,11.0,5.0,0.0
0.0,0.0,0.0,0.0,0.0,5.0
0.0,2.0,0.0,3.0,0.0,1.0
1.0,0.0,0.0,3.0,0.0,5.0
0.0,1.0,0.0,2.0,1.0,9.0
0.0,0.0,0.0,1.0,0.0,17.0
0.0,1.0,0.0,7.0,0.0,0.0
0.0,2.0,0.0,2.0,2.0,5.0
0.0,2.0,0.0,6.0,1.0,10.0
0.0,2.0,0.0,5.0,5.0,5.0
0.0,1.0,0.0,3.0,7.0,8.0
2.0,3.0,0.0,14.0,1.0,28.0
1.0,18.0,0.0,0.0,3.0,18.0
0.0,8.0,0.0,37.0,0.0,0.0
3.0,2.0,0.0,0.0,1.0,24.0
0.0,7.0,0.0,1.0,3.0,8.0
