0.0,17.0,0.0
6.0,14.0,37.0
1.0,16.0,1.0
1.0,0.0,19.0
4.0,3.0,16.0
16.0,24.0,50.0
0.0,18.0,24.0
3.0,9.0,12.0
4.0,12.0,26.0
2.0,19.0,35.0
1.0,2.0,29.0
2.0,19.0,1.0
5.0,20.0,6.0
0.0,0.0,12.0
1.0,12.0,52.0
0.0,17.0,12.0
2.0,16.0,22.0
0.0,0.0,4.0
4.0,3.0,40.0
4.0,3.0,8.0
1.0,1.0,4.0
4.0,10.0,1.0
0.0,2.0,0.0
1.0,4.0,0.0
7.0,0.0,25.0
0.0,0.0,5.0
4.0,2.0,6.0
2.0,1.0,46.0
6.0,10.0,2.0
2.0,2.0,4.0
1.0,2.0,4.0
1.0,6.0,2.0
0.0,0.0,8.0
5.0,2.0,0.0
0.0,0.0,2.0
0.0,2.0,2.0
2.0,1.0,8.0
0.0,4.0,1.0
0.0,8.0,4.0
1.0,4.0,78.0
0.0,42.0,8.0
2.0,1.0,19.0
37.0,24.0,38.0
21.0,21.0,7.0
3.0,2.0,3.0
2.0,28.0,11.0
7.0,1.0,24.0
2.0,8.0,39.0
4.0,5.0,38.0
0.0,25.0,21.0
0.0,26.0,10.0
13.0,17.0,90.0
6.0,20.0,47.0
8.0,6.0,4.0
0.0,0.0,0.0
4.0,17.0,30.0
5.0,11.0,12.0
16.0,3.0,6.0
2.0,26.0,0.0
8.0,0.0,93.0
2.0,21.0,12.0
3.0,28.0,34.0
2.0,19.0,8.0
2.0,4.0,4.0
6.0,7.0,49.0
0.0,1.0,19.0
3.0,6.0,55.0
2.0,20.0,27.0
0.0,3.0,14.0
11.0,3.0,16.0
1.0,0.0,13.0
1.0,10.0,71.0
0.0,8.0,12.0
0.0,7.0,4.0
1.0,5.0,21.0
2.0,1.0,14.0
3.0,0.0,12.0
1.0,6.0,2.0
9.0,0.0,0.0
4.0,3.0,22.0
0.0,3.0,2.0
3.0,3.0,10.0
1.0,0.0,11.0
2.0,6.0,0.0
1.0,2.0,10.0
0.0,9.0,1.0
0.0,2.0,0.0
0.0,0.0,2.0
0.0,4.0,3.0
7.0,14.0,1.0
0.0,0.0,5.0
3.0,1.0,42.0
7.0,25.0,9.0
0.0,12.0,80.0
14.0,3.0,16.0
32.0,16.0,49.0
5.0,20.0,57.0
14.0,1.0,0.0
5.0,25.0,3.0
0.0,6.0,31.0
4.0,10.0,70.0
4.0,3.0,48.0
4.0,8.0,2.0
4.0,32.0,8.0
6.0,1.0,40.0
0.0,6.0,23.0
4.0,28.0,4.0
2.0,33.0,25.0
12.0,3.0,67.0
13.0,2.0,2.0
8.0,24.0,17.0
2.0,9.0,84.0
0.0,11.0,17.0
10.0,12.0,39.0
9.0,7.0,25.0
0.0,12.0,70.0
5.0,0.0,17.0
2.0,2.0,18.0
