3.0,2.0,28.0
5.0,12.0,13.0
5.0,23.0,60.0
5.0,28.0,26.0
5.0,10.0,0.0
2.0,4.0,32.0
4.0,0.0,54.0
6.0,4.0,13.0
6.0,6.0,56.0
1.0,51.0,1.0
1.0,17.0,51.0
0.0,8.0,24.0
1.0,3.0,2.0
0.0,1.0,66.0
0.0,5.0,2.0
9.0,4.0,68.0
5.0,5.0,36.0
3.0,0.0,15.0
6.0,10.0,6.0
6.0,4.0,0.0
2.0,10.0,40.0
0.0,10.0,8.0
2.0,1.0,38.0
3.0,7.0,10.0
4.0,10.0,36.0
3.0,5.0,10.0
0.0,3.0,3.0
2.0,10.0,15.0
0.0,0.0,6.0
1.0,1.0,5.0
1.0,2.0,0.0
0.0,0.0,3.0
1.0,3.0,1.0
1.0,2.0,0.0
3.0,0.0,6.0
2.0,3.0,1.0
3.0,1.0,0.0
0.0,3.0,0.0
3.0,0.0,4.0
2.0,17.0,0.0
0.0,3.0,19.0
7.0,25.0,48.0
9.0,4.0,42.0
23.0,15.0,1.0
0.0,24.0,30.0
16.0,14.0,50.0
2.0,5.0,47.0
7.0,0.0,51.0
1.0,9.0,26.0
9.0,11.0,119.0
1.0,5.0,8.0
2.0,9.0,64.0
3.0,2.0,29.0
10.0,15.0,30.0
0.0,3.0,36.0
3.0,0.0,12.0
6.0,6.0,88.0
5.0,0.0,69.0
14.0,0.0,58.0
0.0,7.0,10.0
1.0,6.0,3.0
0.0,0.0,41.0
2.0,9.0,3.0
12.0,1.0,1.0
4.0,40.0,20.0
1.0,15.0,19.0
7.0,0.0,42.0
3.0,6.0,46.0
0.0,1.0,27.0
1.0,8.0,36.0
2.0,6.0,2.0
0.0,3.0,56.0
2.0,10.0,7.0
3.0,7.0,50.0
6.0,1.0,15.0
0.0,3.0,2.0
0.0,23.0,7.0
1.0,3.0,12.0
2.0,2.0,17.0
3.0,7.0,0.0
0.0,0.0,3.0
0.0,4.0,0.0
0.0,0.0,5.0
2.0,1.0,0.0
0.0,2.0,1.0
0.0,1.0,10.0
0.0,8.0,9.0
1.0,1.0,2.0
0.0,2.0,2.0
1.0,1.0,22.0
3.0,0.0,8.0
0.0,15.0,13.0
0.0,3.0,15.0
1.0,29.0,23.0
2.0,5.0,68.0
6.0,50.0,43.0
26.0,22.0,8.0
3.0,8.0,217.0
11.0,10.0,15.0
2.0,7.0,220.0
1.0,0.0,7.0
1.0,2.0,49.0
2.0,2.0,5.0
0.0,0.0,53.0
4.0,14.0,16.0
6.0,1.0,8.0
0.0,1.0,136.0
0.0,7.0,93.0
0.0,18.0,19.0
13.0,11.0,58.0
2.0,1.0,17.0
10.0,7.0,1.0
0.0,10.0,30.0
2.0,0.0,41.0
3.0,4.0,6.0
0.0,6.0,6.0
1.0,4.0,7.0
0.0,0.0,28.0
