10.0,2.0,14.0
8.0,6.0,49.0
3.0,2.0,122.0
2.0,24.0,12.0
0.0,46.0,101.0
4.0,0.0,69.0
11.0,8.0,12.0
0.0,5.0,33.0
4.0,4.0,4.0
0.0,0.0,0.0
15.0,3.0,2.0
3.0,18.0,30.0
2.0,1.0,5.0
6.0,10.0,16.0
1.0,14.0,13.0
2.0,4.0,6.0
9.0,5.0,0.0
4.0,13.0,3.0
4.0,2.0,12.0
1.0,7.0,15.0
2.0,4.0,36.0
1.0,3.0,1.0
0.0,4.0,1.0
5.0,5.0,8.0
0.0,43.0,2.0
5.0,2.0,4.0
5.0,6.0,43.0
4.0,0.0,17.0
0.0,4.0,2.0
0.0,5.0,1.0
1.0,1.0,4.0
1.0,1.0,3.0
4.0,6.0,4.0
1.0,1.0,1.0
1.0,1.0,0.0
0.0,7.0,0.0
0.0,3.0,17.0
0.0,1.0,0.0
4.0,0.0,1.0
1.0,5.0,5.0
0.0,15.0,47.0
0.0,3.0,36.0
1.0,12.0,102.0
2.0,2.0,2.0
8.0,5.0,119.0
0.0,3.0,58.0
10.0,8.0,20.0
0.0,7.0,20.0
0.0,6.0,6.0
12.0,7.0,4.0
13.0,1.0,39.0
0.0,0.0,28.0
7.0,12.0,19.0
4.0,2.0,47.0
9.0,5.0,67.0
11.0,1.0,34.0
5.0,2.0,26.0
1.0,15.0,132.0
10.0,2.0,2.0
2.0,3.0,2.0
20.0,0.0,38.0
10.0,2.0,17.0
1.0,6.0,2.0
0.0,6.0,11.0
6.0,24.0,7.0
4.0,9.0,12.0
8.0,7.0,68.0
0.0,0.0,13.0
1.0,0.0,2.0
8.0,4.0,2.0
0.0,7.0,42.0
0.0,2.0,0.0
0.0,14.0,54.0
2.0,5.0,2.0
2.0,5.0,27.0
2.0,13.0,1.0
4.0,7.0,0.0
1.0,0.0,8.0
0.0,2.0,4.0
0.0,0.0,12.0
0.0,0.0,15.0
0.0,0.0,2.0
0.0,3.0,2.0
0.0,7.0,4.0
5.0,0.0,2.0
0.0,1.0,3.0
1.0,4.0,9.0
0.0,1.0,8.0
3.0,4.0,3.0
6.0,1.0,0.0
1.0,5.0,4.0
4.0,3.0,43.0
2.0,8.0,2.0
2.0,11.0,17.0
9.0,49.0,2.0
0.0,52.0,9.0
15.0,9.0,26.0
2.0,19.0,11.0
3.0,8.0,90.0
4.0,17.0,37.0
4.0,5.0,49.0
18.0,3.0,14.0
1.0,21.0,11.0
6.0,3.0,4.0
32.0,5.0,19.0
9.0,26.0,121.0
2.0,22.0,22.0
7.0,3.0,96.0
0.0,3.0,69.0
0.0,8.0,29.0
0.0,9.0,38.0
4.0,4.0,3.0
1.0,6.0,9.0
1.0,0.0,54.0
9.0,1.0,176.0
5.0,0.0,45.0
8.0,6.0,40.0
10.0,1.0,50.0
