12.0,14.0,32.0
12.0,6.0,58.0
0.0,0.0,81.0
0.0,8.0,1.0
1.0,2.0,26.0
0.0,0.0,29.0
4.0,3.0,4.0
5.0,3.0,2.0
5.0,1.0,9.0
1.0,3.0,67.0
1.0,9.0,8.0
0.0,1.0,21.0
1.0,0.0,2.0
0.0,17.0,36.0
7.0,13.0,13.0
5.0,18.0,29.0
0.0,2.0,11.0
9.0,15.0,6.0
5.0,8.0,27.0
3.0,7.0,12.0
0.0,0.0,8.0
2.0,5.0,31.0
6.0,6.0,29.0
0.0,19.0,1.0
8.0,1.0,12.0
0.0,6.0,49.0
2.0,14.0,4.0
1.0,12.0,1.0
1.0,2.0,0.0
0.0,6.0,11.0
0.0,1.0,1.0
2.0,2.0,1.0
0.0,3.0,6.0
2.0,1.0,4.0
0.0,0.0,7.0
0.0,0.0,1.0
3.0,1.0,14.0
3.0,0.0,18.0
1.0,9.0,0.0
1.0,0.0,7.0
7.0,0.0,3.0
4.0,1.0,61.0
0.0,0.0,20.0
10.0,12.0,28.0
4.0,3.0,3.0
4.0,3.0,24.0
2.0,31.0,112.0
7.0,3.0,355.0
5.0,1.0,15.0
31.0,1.0,39.0
1.0,9.0,44.0
1.0,10.0,23.0
13.0,4.0,1.0
4.0,1.0,0.0
0.0,2.0,54.0
6.0,9.0,46.0
0.0,3.0,0.0
0.0,0.0,22.0
16.0,1.0,11.0
6.0,1.0,3.0
0.0,4.0,57.0
0.0,1.0,35.0
5.0,25.0,31.0
9.0,11.0,73.0
4.0,19.0,6.0
1.0,1.0,45.0
1.0,1.0,31.0
2.0,4.0,58.0
1.0,11.0,2.0
5.0,0.0,10.0
0.0,0.0,5.0
0.0,1.0,34.0
3.0,25.0,9.0
0.0,1.0,1.0
1.0,14.0,7.0
1.0,0.0,1.0
2.0,0.0,4.0
1.0,6.0,1.0
0.0,1.0,6.0
2.0,9.0,3.0
1.0,5.0,26.0
1.0,2.0,6.0
2.0,0.0,8.0
0.0,0.0,9.0
1.0,0.0,7.0
0.0,1.0,5.0
2.0,1.0,7.0
0.0,3.0,4.0
1.0,3.0,1.0
2.0,1.0,0.0
0.0,2.0,3.0
1.0,3.0,6.0
2.0,8.0,56.0
5.0,6.0,70.0
0.0,5.0,5.0
4.0,20.0,4.0
3.0,27.0,3.0
6.0,4.0,42.0
3.0,11.0,3.0
0.0,12.0,1.0
4.0,3.0,124.0
3.0,21.0,21.0
0.0,0.0,7.0
1.0,34.0,7.0
38.0,9.0,18.0
2.0,12.0,3.0
1.0,4.0,4.0
0.0,7.0,10.0
0.0,0.0,5.0
1.0,1.0,1.0
1.0,2.0,36.0
16.0,0.0,61.0
4.0,18.0,31.0
7.0,6.0,72.0
4.0,11.0,12.0
6.0,0.0,8.0
1.0,0.0,4.0
1.0,0.0,6.0
