2.225383520126342773e-01,7.567983150482177734e+00,2.151772193610668182e-02,8.947028517723083496e-01,1.101332545280456543e+00,3.277311325073242188e+00,6.255718320608139038e-02,3.490217685699462891e+00,4.649077057838439941e-01,1.339023709297180176e+00
3.128443956375122070e-01,7.368729114532470703e+00,2.177305333316326141e-02,8.165618777275085449e-01,1.150968432426452637e+00,3.426955461502075195e+00,8.886673301458358765e-02,3.167526721954345703e+00,7.047041058540344238e-01,3.871132433414459229e-01
5.576739832758903503e-02,7.528501987457275391e+00,2.235428430140018463e-02,6.528798937797546387e-01,9.523895382881164551e-01,3.505410671234130859e+00,5.594008043408393860e-02,2.448269367218017578e+00,4.283862411975860596e-01,3.711715042591094971e-01
5.597411394119262695e-01,7.179079055786132812e+00,2.137999050319194794e-02,8.247964382171630859e-01,1.032520532608032227e+00,3.223243474960327148e+00,4.394107684493064880e-02,3.376346111297607422e+00,6.017323136329650879e-01,1.781434059143066406e+00
5.414515137672424316e-01,7.447683334350585938e+00,2.131576463580131531e-02,8.814304471015930176e-01,1.498701572418212891e+00,3.426641941070556641e+00,1.346281766891479492e-01,2.856587409973144531e+00,7.274270653724670410e-01,2.289772272109985352e+00
7.689503431320190430e-01,7.062892436981201172e+00,2.168752998113632202e-02,8.431340456008911133e-01,1.264922618865966797e+00,3.462343692779541016e+00,5.443475395441055298e-02,3.822578430175781250e+00,1.055513858795166016e+00,3.771042585372924805e+00
2.479983866214752197e-01,7.506184577941894531e+00,2.173796109855175018e-02,8.373354077339172363e-01,9.508369565010070801e-01,3.143239736557006836e+00,8.248249441385269165e-02,2.933833599090576172e+00,7.110198736190795898e-01,3.986274302005767822e-01
4.630576670169830322e-01,7.552575111389160156e+00,2.133112400770187378e-02,7.571578621864318848e-01,1.555710673332214355e+00,3.740040063858032227e+00,9.112076461315155029e-02,3.539340257644653320e+00,1.476442098617553711e+00,2.748617649078369141e+00
1.988097131252288818e-01,6.988612174987792969e+00,2.234063483774662018e-02,6.080359220504760742e-01,9.970120191574096680e-01,3.377199172973632812e+00,8.545599132776260376e-02,3.116990327835083008e+00,3.043145537376403809e-01,9.890363812446594238e-01
4.331355094909667969e-01,7.186691761016845703e+00,2.144030295312404633e-02,8.206024765968322754e-01,9.227678775787353516e-01,3.598868846893310547e+00,3.130747005343437195e-02,2.876467704772949219e+00,8.765987157821655273e-01,7.753255963325500488e-01
1.800386905670166016e-01,7.309634208679199219e+00,2.210488356649875641e-02,8.866755962371826172e-01,9.969475865364074707e-01,3.554893732070922852e+00,4.132731631398200989e-02,3.100184202194213867e+00,5.620540976524353027e-01,5.278592109680175781e-01
4.129172861576080322e-01,7.567780017852783203e+00,2.312682382762432098e-02,7.840473651885986328e-01,1.467507004737854004e+00,3.200086593627929688e+00,1.225805431604385376e-01,3.316266775131225586e+00,2.210859775543212891e+00,2.275935649871826172e+00
3.027360141277313232e-01,7.520736694335937500e+00,2.129538170993328094e-02,8.084403872489929199e-01,1.127426505088806152e+00,3.533686161041259766e+00,4.228229448199272156e-02,3.333604097366333008e+00,8.720943927764892578e-01,4.275125265121459961e-01
7.849189043045043945e-01,7.527558803558349609e+00,2.282880246639251709e-02,7.968010306358337402e-01,1.776428818702697754e+00,3.645224809646606445e+00,5.133388563990592957e-02,3.480730772018432617e+00,9.688647389411926270e-01,3.982158422470092773e+00
6.052428483963012695e-01,7.034948825836181641e+00,2.141756750643253326e-02,8.853310346603393555e-01,9.441999197006225586e-01,3.233766317367553711e+00,4.239675402641296387e-02,2.531087875366210938e+00,8.643872141838073730e-01,3.828271150588989258e+00
3.787184357643127441e-01,7.387391090393066406e+00,2.246451191604137421e-02,7.922738194465637207e-01,8.556531667709350586e-01,3.457800388336181641e+00,1.132563725113868713e-01,1.800689220428466797e+00,5.049253702163696289e-01,1.279784917831420898e+00
3.851691186428070068e-01,7.478339672088623047e+00,2.132111787796020508e-02,7.876603603363037109e-01,1.550789475440979004e+00,2.833512306213378906e+00,1.136891096830368042e-01,3.139639377593994141e+00,5.967857837677001953e-01,8.751829862594604492e-01
2.748982906341552734e-01,7.534358978271484375e+00,2.188134007155895233e-02,9.031667113304138184e-01,9.710865616798400879e-01,3.441197156906127930e+00,3.239297866821289062e-02,2.266565084457397461e+00,7.782988548278808594e-01,1.115952968597412109e+00
1.167776286602020264e-01,7.414352893829345703e+00,2.187882177531719208e-02,8.930915594100952148e-01,9.044092893600463867e-01,2.708292722702026367e+00,2.964517660439014435e-02,2.203523635864257812e+00,3.868030905723571777e-01,1.546331942081451416e-01
3.037717640399932861e-01,7.368982791900634766e+00,2.354247681796550751e-02,7.144722938537597656e-01,9.998350143432617188e-01,2.691115617752075195e+00,6.417485326528549194e-02,2.072369098663330078e+00,3.577665984630584717e-01,1.068417787551879883e+00
2.159247398376464844e-01,7.505793094635009766e+00,2.538537047803401947e-02,8.418294191360473633e-01,1.609729051589965820e+00,3.260914564132690430e+00,6.597197800874710083e-02,3.498909711837768555e+00,6.662331819534301758e-01,1.032263517379760742e+00
4.367180466651916504e-01,7.558496475219726562e+00,2.154421620070934296e-02,8.173018693923950195e-01,1.068965673446655273e+00,3.633482456207275391e+00,4.545090720057487488e-02,3.374495267868041992e+00,1.050340652465820312e+00,1.449498295783996582e+00
3.132696747779846191e-01,7.301524639129638672e+00,2.238132618367671967e-02,7.917798757553100586e-01,1.092020511627197266e+00,2.519300460815429688e+00,6.775829941034317017e-02,2.533267736434936523e+00,1.156593084335327148e+00,1.151188373565673828e+00
4.325713515281677246e-01,7.377223491668701172e+00,2.215185016393661499e-02,8.688015937805175781e-01,9.871680736541748047e-01,3.487885475158691406e+00,5.602129921317100525e-02,1.202747583389282227e+00,1.818577766418457031e+00,2.173659324645996094e+00
6.113920807838439941e-01,7.353762626647949219e+00,2.164254896342754364e-02,9.115564227104187012e-01,1.383921623229980469e+00,3.696655273437500000e+00,3.581966459751129150e-01,2.205398559570312500e+00,1.237054705619812012e+00,6.056391000747680664e-01
5.157532095909118652e-01,7.453325748443603516e+00,2.183722145855426788e-02,8.298280239105224609e-01,1.031889081001281738e+00,3.730815887451171875e+00,2.952457405626773834e-02,3.744009256362915039e+00,8.020058870315551758e-01,2.776984453201293945e+00
6.208426356315612793e-01,7.512048721313476562e+00,2.117582038044929504e-02,8.480235934257507324e-01,1.349741697311401367e+00,3.327141761779785156e+00,8.351667970418930054e-02,3.447909832000732422e+00,3.050835132598876953e+00,3.265441179275512695e+00
1.656395196914672852e-01,7.365897178649902344e+00,2.112882398068904877e-02,7.470074892044067383e-01,8.949207663536071777e-01,3.124064683914184570e+00,6.506255269050598145e-02,1.386408448219299316e+00,4.776888489723205566e-01,3.923045396804809570e-01
6.356192231178283691e-01,7.521205425262451172e+00,2.172971330583095551e-02,6.938838958740234375e-01,1.663558840751647949e+00,3.060282707214355469e+00,1.248894408345222473e-01,3.570532798767089844e+00,1.326473593711853027e+00,1.467113852500915527e+00
4.192346706986427307e-02,7.515440464019775391e+00,2.156015299260616302e-02,8.485862016677856445e-01,9.271779060363769531e-01,3.532871484756469727e+00,6.129125133156776428e-02,3.000737667083740234e+00,7.295894622802734375e-01,2.789402902126312256e-01
8.319856226444244385e-02,7.518631458282470703e+00,2.465939708054065704e-02,8.572835922241210938e-01,9.611828327178955078e-01,2.167622327804565430e+00,3.547867760062217712e-02,8.485248088836669922e-01,4.101179838180541992e-01,1.574508070945739746e+00
5.139034390449523926e-01,7.392065048217773438e+00,2.387614920735359192e-02,5.858126282691955566e-01,1.768218278884887695e+00,3.668338537216186523e+00,9.880309551954269409e-02,2.670138359069824219e+00,8.260490894317626953e-01,1.852078318595886230e+00
6.271989345550537109e-01,7.382750511169433594e+00,2.263937145471572876e-02,8.873898386955261230e-01,1.585808515548706055e+00,3.383017539978027344e+00,1.335398107767105103e-01,3.473873376846313477e+00,1.164155364036560059e+00,3.188275337219238281e+00
5.138152837753295898e-01,7.279574871063232422e+00,2.151351980865001678e-02,7.216692566871643066e-01,1.082300662994384766e+00,3.610579013824462891e+00,4.753580316901206970e-02,1.963008522987365723e+00,1.219857454299926758e+00,1.085614085197448730e+00
6.155807375907897949e-01,7.496727466583251953e+00,2.163604088127613068e-02,8.431680202484130859e-01,8.923447132110595703e-01,3.667946815490722656e+00,1.362665742635726929e-01,3.266135215759277344e+00,3.079620361328125000e+00,3.120117664337158203e+00
2.429922670125961304e-01,7.526514053344726562e+00,2.216177992522716522e-02,8.036186695098876953e-01,8.747033476829528809e-01,3.225832223892211914e+00,9.375795722007751465e-02,2.914761066436767578e+00,1.918265342712402344e+00,1.563721060752868652e+00
3.494037985801696777e-01,7.508158206939697266e+00,2.354965172708034515e-02,8.738530874252319336e-01,9.813761711120605469e-01,3.441006660461425781e+00,1.255234032869338989e-01,2.061927080154418945e+00,5.370650887489318848e-01,1.671109795570373535e+00
5.831683874130249023e-01,7.428698539733886719e+00,2.129745669662952423e-02,6.300503611564636230e-01,1.333093285560607910e+00,2.991273164749145508e+00,1.087034940719604492e-01,3.370013475418090820e+00,9.800051450729370117e-01,3.176894426345825195e+00
5.404582619667053223e-01,7.303167819976806641e+00,2.222004905343055725e-02,8.729058504104614258e-01,1.071231484413146973e+00,2.671523571014404297e+00,7.483941316604614258e-02,2.440003871917724609e+00,1.021345138549804688e+00,3.502429008483886719e+00
1.613481715321540833e-02,7.493196487426757812e+00,2.159617654979228973e-02,8.513690233230590820e-01,8.876481652259826660e-01,1.687813758850097656e+00,1.006779223680496216e-01,2.415959596633911133e+00,8.633946776390075684e-01,8.093319088220596313e-02
