1.000000000000000000e+00,1.852375895685032914e+00,3.308117715064202713e+00,5.555843623572585877e+00,8.508323159272242364e+00,1.155373974846416196e+01,1.376415789573958115e+01,1.456672218941534069e+01,1.404679048260101126e+01,1.268224175021647504e+01,1.095259573732377056e+01,9.184249693862993169e+00,7.548250682347627638e+00,6.117542469774678970e+00,4.910966825953531512e+00,3.915727853091958366e+00,3.106620592812766812e+00,2.456043351252936713e+00,1.936396629178934514e+00,1.523605123617945534e+00,1.197277471884379496e+00,9.395527981661792039e-01
1.000000000000000000e+00,1.725901481781277447e+00,2.890939682766646257e+00,4.616868758377393078e+00,6.877313413767370598e+00,9.347350609122678122e+00,1.143122988510212323e+01,1.260352053664730754e+01,1.270013282650824671e+01,1.192784055683045885e+01,1.064182276164373242e+01,9.155908803725239409e+00,7.677406449198982408e+00,6.321117781526135460e+00,5.137849621243920417e+00,4.137242579055576464e+00,3.308459806992116725e+00,2.632498405188833601e+00,2.086712249043562117e+00,1.649308545289474459e+00,1.301002289076029550e+00,1.024396438509837193e+00
1.000000000000000000e+00,1.690218451789631260e+00,2.779179929426343065e+00,4.375957810295583172e+00,6.470573397052127973e+00,8.804144887379704798e+00,1.086424349547490031e+01,1.214694414990005988e+01,1.242810706819683375e+01,1.183489146478786047e+01,1.067627246311065115e+01,9.261205586742338625e+00,7.810561392433400307e+00,6.455513761194055178e+00,5.259262517039188900e+00,4.239851274224065492e+00,3.391350006101362169e+00,2.697305213742081875e+00,2.136108176799374370e+00,1.686129140809663696e+00,1.327903583533372345e+00,1.043671191668537945e+00
1.000000000000000000e+00,1.736337727796134489e+00,2.926993538016759544e+00,4.705182634693950483e+00,7.053830023442918318e+00,9.640544104932363467e+00,1.183754009574496280e+01,1.308266757928790547e+01,1.319575844038501522e+01,1.239366050168678512e+01,1.105208196964864165e+01,9.502209964434912948e+00,7.961530553022964973e+00,6.549821645704303918e+00,5.319665329166121559e+00,4.280538580442510010e+00,3.420702566631011798e+00,2.720046193641097787e+00,2.154782645158569210e+00,1.702110201002956957e+00,1.341900443972661394e+00,1.056022947305523596e+00
1.000000000000000000e+00,1.692048823515493350e+00,2.778457657517963586e+00,4.353506565416017438e+00,6.376703350632446643e+00,8.555907261231570970e+00,1.037914322874556738e+01,1.139723541350489100e+01,1.146465499901861307e+01,1.075498714063735406e+01,9.578964657992012022e+00,8.218579795265286592e+00,6.865052319512718881e+00,5.625377874393369559e+00,4.546903871671999831e+00,3.638702651323000747e+00,2.890308916564971131e+00,2.283559521052350050e+00,1.796835684303337732e+00,1.409477194030695379e+00,1.103309105187785022e+00,8.619650998969523581e-01
1.000000000000000000e+00,1.624746942569704311e+00,2.571368722018957165e+00,3.910529620251846694e+00,5.621217788326535292e+00,7.507713791175785190e+00,9.195508294946600714e+00,1.029944240244993736e+01,1.061410220124518666e+01,1.019597357670635773e+01,9.266243653267856928e+00,8.077427351596526250e+00,6.827338423030113290e+00,5.641952940416023132e+00,4.586180474690872089e+00,3.682882545289743348e+00,2.930557678485203432e+00,2.316419279027118971e+00,1.821747329661216774e+00,1.427175252381860160e+00,1.115060382142298856e+00,8.691472356677131250e-01
1.000000000000000000e+00,1.681804492542076757e+00,2.752934484674240956e+00,4.319095941103878289e+00,6.372484304529146826e+00,8.666528737856092235e+00,1.070591088052108830e+01,1.199291939908379234e+01,1.229357986479231535e+01,1.172064826409963700e+01,1.057504244015241035e+01,9.165752919016039613e+00,7.717106329419868516e+00,6.363349191296121532e+00,5.169330130970611670e+00,4.153776932805519628e+00,3.310683683585418535e+00,2.623227879831384168e+00,2.069288060012707042e+00,1.626783436658902016e+00,1.275910488753544847e+00,9.986212619980420202e-01
1.000000000000000000e+00,1.583599552467530369e+00,2.451951044502966859e+00,3.670905986233786944e+00,5.242314489341191930e+00,7.035271124904500795e+00,8.759495701229271347e+00,1.006366280807527502e+01,1.068897904047087621e+01,1.059084566996758525e+01,9.907655903215989213e+00,8.862546838540920291e+00,7.661990202209040035e+00,6.457832200704316072e+00,5.340942027639181688e+00,4.355219224094375896e+00,3.513608085755356658e+00,2.812291494537930703e+00,2.237450162108512330e+00,1.771846558015966577e+00,1.398405958186858200e+00,1.100617820378978040e+00
1.000000000000000000e+00,1.699457506491212078e+00,2.812659460356824237e+00,4.463596760584247036e+00,6.661847155618330518e+00,9.157959793790441339e+00,1.141848736017589161e+01,1.289031370408162225e+01,1.330065239462494553e+01,1.275891327618974458e+01,1.158427408085754884e+01,1.010876478857522187e+01,8.573602273268912555e+00,7.125247847955307634e+00,5.836578972192443260e+00,4.730796653165399768e+00,3.804558427732213310e+00,3.042317305956293794e+00,2.422372594985374494e+00,1.922420433472125989e+00,1.522112083404013161e+00,1.202738847242492026e+00
1.000000000000000000e+00,1.799545801469074613e+00,3.122080832219057189e+00,5.102009659599898939e+00,7.633123800691810068e+00,1.019105866848368258e+01,1.200916250766084659e+01,1.261023087257117226e+01,1.206054850465375416e+01,1.077049854528285877e+01,9.173855559892947653e+00,7.564155588263639984e+00,6.098456062275479539e+00,4.839574527604010967e+00,3.798745825994960246e+00,2.958543382961980495e+00,2.290932094323777424e+00,1.766962189022944107e+00,1.358495102769566421e+00,1.042074393405120647e+00,7.983850328377061212e-01,6.106617630487177761e-01
