8.756352066993713379e-01,2.984584271907806396e-01,3.903977584838867188e+01
9.138252735137939453e-01,2.626545429229736328e-01,3.959721374511718750e+01
8.804554939270019531e-01,3.218922615051269531e-01,3.747198867797851562e+01
8.674814701080322266e-01,2.778646051883697510e-01,4.045057296752929688e+01
8.771243691444396973e-01,2.983024716377258301e-01,4.041952896118164062e+01
9.069818258285522461e-01,2.989221215248107910e-01,3.823789215087890625e+01
8.837218880653381348e-01,2.748245596885681152e-01,4.142617416381835938e+01
9.385437369346618652e-01,3.050708174705505371e-01,4.146367263793945312e+01
8.148876428604125977e-01,3.044394254684448242e-01,3.948314666748046875e+01
8.892642259597778320e-01,3.128266632556915283e-01,3.824181365966796875e+01
9.621292948722839355e-01,3.079494237899780273e-01,4.106870651245117188e+01
8.989228010177612305e-01,3.072894215583801270e-01,3.830614089965820312e+01
8.736274838447570801e-01,3.105137944221496582e-01,3.707235336303710938e+01
8.133741617202758789e-01,3.283299207687377930e-01,3.941902542114257812e+01
8.788745999336242676e-01,3.227500319480895996e-01,3.894788360595703125e+01
8.928090333938598633e-01,2.989971935749053955e-01,4.200091934204101562e+01
8.520106673240661621e-01,2.846571803092956543e-01,4.056599426269531250e+01
8.938941955566406250e-01,3.197575807571411133e-01,3.793292999267578125e+01
8.482266068458557129e-01,3.199700713157653809e-01,4.159794235229492188e+01
8.583252429962158203e-01,3.056727051734924316e-01,3.930038070678710938e+01
8.945934772491455078e-01,2.983775138854980469e-01,4.137303924560546875e+01
8.638124465942382812e-01,2.742055058479309082e-01,3.847405242919921875e+01
8.989850878715515137e-01,2.979672253131866455e-01,3.855668258666992188e+01
8.516063690185546875e-01,3.341528177261352539e-01,3.960976791381835938e+01
8.932850360870361328e-01,3.042382597923278809e-01,3.839257812500000000e+01
8.379178047180175781e-01,2.829112708568572998e-01,3.875934219360351562e+01
8.574593067169189453e-01,3.197081387042999268e-01,4.115505599975585938e+01
8.591306805610656738e-01,2.945702672004699707e-01,4.066271972656250000e+01
9.120903611183166504e-01,3.407638370990753174e-01,4.125824737548828125e+01
8.561404943466186523e-01,2.818222641944885254e-01,3.758800888061523438e+01
8.386852741241455078e-01,3.243792653083801270e-01,3.892702865600585938e+01
8.487393856048583984e-01,3.052991628646850586e-01,3.840023803710937500e+01
8.747454285621643066e-01,2.988842129707336426e-01,3.737694549560546875e+01
8.732351660728454590e-01,3.292775154113769531e-01,3.899115371704101562e+01
8.862787485122680664e-01,3.479198813438415527e-01,4.045951080322265625e+01
