1.000000000000000000e+00,1.682656467773086195e+00,2.742657198485358272e+00,4.256461904327816015e+00,6.160549511263806011e+00,8.156247558899412553e+00,9.771943703281927185e+00,1.061850886077088596e+01,1.060403128644537496e+01,9.907904497837318303e+00,8.811223356857396993e+00,7.562067931138242827e+00,6.327374333585937372e+00,5.199191729806917905e+00,4.216665944349022865e+00,3.387442234763626381e+00,2.702261247334804217e+00,2.144452226161554176e+00,1.695143693304050236e+00,1.336026518933936202e+00,1.050570803859072644e+00,8.247699775185564075e-01
1.000000000000000000e+00,1.649917969461188738e+00,2.646019237797319956e+00,4.063715418107665123e+00,5.868674418590539510e+00,7.828325472470369917e+00,9.532230207788197518e+00,1.058418424176411143e+01,1.081741074752746634e+01,1.033201135492593536e+01,9.370169662062448168e+00,8.179609302992632891e+00,6.945392161658571872e+00,5.780582677185620355e+00,4.741605650985942333e+00,3.848137615019703528e+00,3.098432342045911003e+00,2.480114972791509942e+00,1.976360874752776109e+00,1.569634499684500195e+00,1.243346694202006608e+00,9.830132567674697563e-01
1.000000000000000000e+00,1.779959846513782917e+00,3.064976436071693122e+00,5.001374942866267048e+00,7.536241305612492170e+00,1.023570802936409763e+01,1.238166937874705908e+01,1.342025416725251219e+01,1.328853650016386290e+01,1.230094742763226456e+01,1.085950087761941063e+01,9.279523302369819149e+00,7.753725036926392811e+00,6.378899298462485490e+00,5.190554045134137873e+00,4.190527754296272001e+00,3.363820157123129206e+00,2.688783220667364304e+00,2.142424314046092793e+00,1.703015037356344630e+00,1.351212048823005940e+00,1.070677321740940435e+00
1.000000000000000000e+00,1.786303064685897279e+00,3.086887224939727670e+00,5.053507912929005030e+00,7.631516442825335034e+00,1.036493919423422128e+01,1.249504360194673502e+01,1.344186010963164435e+01,1.315811553974225845e+01,1.200096568520267581e+01,1.041154383090637658e+01,8.726023400452689316e+00,7.141248652543852771e+00,5.748418930646193026e+00,4.573505325869827054e+00,3.608500346204446707e+00,2.829935577310937589e+00,2.209478108963648602e+00,1.719428283529319534e+00,1.334790270059255324e+00,1.034215619116723550e+00,8.003387224870429639e-01
1.000000000000000000e+00,1.554623334822779368e+00,2.364267001026204351e+00,3.481905429616984016e+00,4.904403991909147109e+00,6.520897881885235670e+00,8.095925885692890844e+00,9.335450224374870487e+00,1.001498407711558691e+01,1.007243226168682604e+01,9.600056125404218932e+00,8.768429781330002726e+00,7.751225710809235281e+00,6.684685317656207992e+00,5.658693298327099441e+00,4.723620763659936550e+00,3.901511615887685025e+00,3.196683218549392080e+00,2.603037259006756976e+00,2.109636832710925614e+00,1.703439208172736308e+00,1.371573653719486696e+00
1.000000000000000000e+00,1.702351567799335719e+00,2.817657101996139613e+00,4.461944521382140927e+00,6.623902687008105694e+00,9.031648164749885410e+00,1.115946029261427519e+01,1.248715075649849027e+01,1.280117327014294482e+01,1.223837776537980737e+01,1.110776470369847324e+01,9.712386457213840529e+00,8.270611001568445531e+00,6.911915279433583414e+00,5.699214002625716091e+00,4.653698966984710417e+00,3.772804946791076475e+00,3.042402090807035275e+00,2.443567141538199206e+00,1.956655584162224182e+00,1.563071189702198049e+00,1.246498902239062234e+00
1.000000000000000000e+00,1.919231003092331411e+00,3.534839801635935697e+00,6.067562264299320773e+00,9.361464211116100387e+00,1.260910014453641104e+01,1.474864532027925357e+01,1.529372297729151420e+01,1.451524693568679147e+01,1.297956514452888221e+01,1.116585977644209393e+01,9.367806006029237409e+00,7.730419039586172936e+00,6.308628105643744099e+00,5.108792773243423291e+00,4.114689468725209132e+00,3.301024470021169943e+00,2.640582563524502824e+00,2.107764558025812640e+00,1.679727572171704875e+00,1.336912441547653874e+00,1.063143136941813394e+00
1.000000000000000000e+00,1.773397882277889526e+00,3.036864820765794448e+00,4.916020520158848939e+00,7.329087182245179299e+00,9.830812422893083991e+00,1.174342922298255765e+01,1.258964537257937089e+01,1.235868063023204577e+01,1.136606017788754031e+01,9.985379070708651383e+00,8.500546297751943925e+00,7.081322796046296553e+00,5.810830717925694167e+00,4.717689583161335243e+00,3.800995287923419674e+00,3.045346028491199508e+00,2.429839410280030698e+00,1.932758425924139489e+00,1.533782873466117858e+00,1.214952263449177616e+00,9.611702710970747576e-01
1.000000000000000000e+00,1.647958285240131104e+00,2.637024661662791036e+00,4.035045038367332637e+00,5.795241290485443564e+00,7.672760152079104223e+00,9.257113259349919687e+00,1.017174206088064281e+01,1.027973206094239345e+01,9.704113382028204171e+00,8.695251345349046090e+00,7.497366133920550624e+00,6.286515648708826731e+00,5.165817685181745667e+00,4.182963341439532634e+00,3.350878841858309087e+00,2.663034084760419695e+00,2.103884264285626582e+00,1.654767201742535665e+00,1.297179130383142809e+00,1.014224480424063657e+00,7.915460705500597660e-01
1.000000000000000000e+00,1.632536021571035612e+00,2.602326759797862987e+00,3.999854343129517265e+00,5.834299672784894142e+00,7.940548496230869446e+00,9.950745065907517173e+00,1.142568539792394944e+01,1.208145387902745682e+01,1.190827377856268932e+01,1.110299509203601076e+01,9.926986352418005310e+00,8.605652067233521052e+00,7.293875309021554010e+00,6.080940536917247563e+00,5.008589903558037015e+00,4.088278707265820877e+00,3.314629788470051963e+00,2.673638336998110709e+00,2.148248841890227911e+00,1.720892290730064333e+00,1.375442926362628215e+00
1.000000000000000000e+00,1.746645014036835475e+00,2.954812617549608333e+00,4.749945540886842288e+00,7.085283346450950148e+00,9.588945906197585245e+00,1.163318513444117919e+01,1.270186513269160500e+01,1.269217491451092350e+01,1.185453932799588195e+01,1.054867638498644666e+01,9.074556338271808187e+00,7.625009366027561519e+00,6.302445126708916767e+00,5.148711135289447682e+00,4.170937344495587951e+00,3.358080677009191994e+00,2.691321070220671352e+00,2.149582150364408584e+00,1.712460081780726506e+00,1.361483843800377347e+00,1.080883810369895670e+00
1.000000000000000000e+00,1.879014789166222998e+00,3.388945750378674404e+00,5.706121961459800218e+00,8.671099661116564050e+00,1.157132530602372356e+01,1.348122506448373237e+01,1.396097667713701007e+01,1.323313852781631539e+01,1.180179080558781024e+01,1.010867905718855830e+01,8.431087560176116824e+00,6.907916250150048398e+00,5.591868850587899509e+00,4.488498679999907814e+00,3.581326197755533958e+00,2.845151962702686443e+00,2.253071095424327819e+00,1.780013448042162549e+00,1.403771829605737542e+00,1.105508424791468824e+00,8.698168129577257268e-01
1.000000000000000000e+00,1.740531460464556091e+00,2.936069350018955415e+00,4.711537165011039363e+00,7.026549765938569614e+00,9.523324545021671028e+00,1.158380818683913915e+01,1.268376782551687398e+01,1.270200088390316218e+01,1.187746064462974083e+01,1.056991877348962383e+01,9.085129215265418168e+00,7.621855434927104156e+00,6.286428506518292103e+00,5.122592893451570539e+00,4.138000278979377278e+00,3.321372229627402639e+00,2.653329808763546183e+00,2.112167111605316006e+00,1.676896850077083778e+00,1.328562435108798123e+00,1.051032674333125083e+00
1.000000000000000000e+00,1.674415482706714586e+00,2.725925516481797484e+00,4.248960032407854470e+00,6.221460348230965387e+00,8.397342263628344128e+00,1.031974172487865538e+01,1.153853112547442805e+01,1.186044503093136626e+01,1.139214106750772970e+01,1.039699435874748445e+01,9.142855273181037745e+00,7.828967230580399672e+00,6.577488987861413783e+00,5.450640347865450153e+00,4.471840713121645550e+00,3.641728514564607000e+00,2.949381772146919989e+00,2.378693055921054622e+00,1.912362830412013492e+00,1.533661551086115571e+00,1.227705870206845296e+00
1.000000000000000000e+00,1.927375144787025096e+00,3.548287127355370441e+00,6.042683391401470594e+00,9.164299916836551319e+00,1.204002537867032885e+01,1.369558287296949928e+01,1.382900381152082581e+01,1.281817305905737925e+01,1.122392246822534467e+01,9.472601473218606571e+00,7.805757074812303742e+00,6.331211122714004880e+00,5.080577027799233036e+00,4.046781475272069883e+00,3.206412089826011780e+00,2.530948488381008499e+00,1.992161425625420756e+00,1.564878152521004484e+00,1.227327520478168399e+00,9.614070278901883926e-01,7.525298795805086538e-01
1.000000000000000000e+00,1.754592732574980385e+00,2.970032171431456813e+00,4.748377839422398772e+00,6.989131565767941368e+00,9.259611374720122967e+00,1.093572782526235976e+01,1.159990422693373269e+01,1.126789535780308782e+01,1.024875729442095462e+01,8.896739532713786147e+00,7.476648053128392313e+00,6.143240569959330877e+00,4.968678183655807601e+00,3.973876859017524854e+00,3.152731768882523156e+00,2.486592610200292874e+00,1.952673707052499319e+00,1.528473143735947337e+00,1.193527962789867392e+00,9.302182487050997262e-01,7.240894308357523901e-01
1.000000000000000000e+00,1.922413577592239298e+00,3.560152953159201328e+00,6.181345658097772144e+00,9.719063002857074807e+00,1.343015663520937331e+01,1.617533843578245722e+01,1.728494451139427923e+01,1.690105639345236810e+01,1.556784926102414168e+01,1.379931826117114113e+01,1.193511090551193021e+01,1.015954313000691123e+01,8.557171190283868967e+00,7.155598411584136898e+00,5.953412967978898074e+00,4.935213995290891553e+00,4.080269760044568983e+00,3.366723809311691795e+00,2.773777514697172375e+00,2.282576737587886928e+00,1.876725775401549612e+00
1.000000000000000000e+00,1.696208691492440357e+00,2.790067550367612892e+00,4.374935388012530346e+00,6.403653079187376029e+00,8.575731800228636459e+00,1.038505163438580148e+01,1.139039387954401228e+01,1.146515697839755354e+01,1.078632435298910863e+01,9.652819887379518349e+00,8.334420303162653809e+00,7.015394163347825618e+00,5.799298416665138234e+00,4.732082793499970741e+00,3.825002689458736338e+00,3.070374846219610543e+00,2.451925196455216671e+00,1.950460368855080562e+00,1.547014666320347231e+00,1.224223034063892657e+00,9.672026241762071708e-01
1.000000000000000000e+00,1.744008089789030214e+00,2.940379186039331127e+00,4.698253492475394921e+00,6.944261730620499229e+00,9.287506026685649729e+00,1.112137716513567831e+01,1.199142620589807784e+01,1.185064565206155152e+01,1.096559518033715008e+01,9.680580111847060465e+00,8.270455699887778067e+00,6.906325571317632139e+00,5.675717485843081000e+00,4.611592969185739577e+00,3.716380841812941149e+00,2.977002159551036531e+00,2.374119998847595170e+00,1.887033270139291785e+00,1.496109632247157872e+00,1.183845022396286639e+00,9.354612070381082001e-01
1.000000000000000000e+00,1.615095535114159153e+00,2.546971814002263024e+00,3.874456127423910434e+00,5.599853384919238231e+00,7.569110233003991439e+00,9.451375865571165491e+00,1.085515945803902937e+01,1.152304743191631431e+01,1.143550822773529774e+01,1.075723440886085669e+01,9.716679900403626391e+00,8.517114866697744091e+00,7.302981979317563876e+00,6.161432434144717085e+00,5.136565291833301572e+00,4.244102062537794318e+00,3.483257342097193288e+00,2.844193969862814697e+00,2.313331276368412848e+00,1.875820563370006022e+00,1.517531359813904857e+00
1.000000000000000000e+00,1.831730406022536117e+00,3.229236762621860102e+00,5.345146852980732000e+00,8.059500042139978504e+00,1.078952321743228993e+01,1.272078172685190189e+01,1.338320982697729988e+01,1.288603674122333054e+01,1.165081668841201612e+01,1.009365539608403850e+01,8.497825769737175960e+00,7.017101735524677864e+00,5.717940142416706450e+00,4.616082347021754906e+00,3.701884763940066492e+00,2.954447329533377964e+00,2.349519938144557951e+00,1.863524466673575075e+00,1.475103307110161355e+00,1.165817532592647865e+00,9.203990472329335315e-01
1.000000000000000000e+00,1.815463430437383785e+00,3.186844313010070540e+00,5.291979329017591382e+00,8.085799062233073542e+00,1.107974072353960970e+01,1.345722112714119056e+01,1.460731111059295806e+01,1.448500686546867833e+01,1.345050384368156315e+01,1.193836428859238197e+01,1.027863263705331853e+01,8.669347722610764251e+00,7.209652769604987022e+00,5.936852259917906771e+00,4.854543052066878417e+00,3.949306537567546016e+00,3.200779654098727001e+00,2.586811127931886833e+00,2.086152695776762211e+00,1.679593011276168335e+00,1.350631953661695528e+00
1.000000000000000000e+00,1.747569209942007484e+00,2.959067530182490025e+00,4.763655479163510620e+00,7.120377718911539588e+00,9.661271641182407777e+00,1.175358861644738440e+01,1.286728101829240245e+01,1.288703141645203409e+01,1.205973310009366450e+01,1.074870537210804677e+01,9.259680196501072658e+00,7.790436752813539201e+00,6.446753796692954452e+00,5.272478736824203871e+00,4.275792505924429499e+00,3.446103189967514080e+00,2.764701207142323813e+00,2.210422072481626810e+00,1.762685676643846344e+00,1.402801600620927625e+00,1.114775794429722522e+00
1.000000000000000000e+00,1.808071073450622901e+00,3.152711689042764220e+00,5.181132179552829342e+00,7.801098278756501081e+00,1.049739100482422138e+01,1.250388697386860493e+01,1.332060584850975360e+01,1.298538513666964178e+01,1.187173512946552734e+01,1.038475570753347377e+01,8.816596990928767141e+00,7.334584830653056997e+00,6.016830830299601196e+00,4.887431593637567850e+00,3.942191203075731565e+00,3.163503240773982483e+00,2.529019947759506781e+00,2.016094672338983873e+00,1.603771073322690199e+00,1.273649236753800817e+00,1.010302008942010055e+00
1.000000000000000000e+00,1.762960768593404559e+00,3.016406546317203841e+00,4.917130321828945050e+00,7.458317872564346196e+00,1.028487194740336541e+01,1.272188588943910936e+01,1.415532142062429166e+01,1.440219405598580060e+01,1.369015260522238542e+01,1.239799308633165609e+01,1.085799886348601895e+01,9.292642326688438814e+00,7.826897356974716224e+00,6.518500217718535161e+00,5.385233752235730975e+00,4.422852087128698706e+00,3.616669757129729046e+00,2.947745482503561387e+00,2.396582569203250745e+00,1.944705439184895024e+00,1.575757039053258479e+00
1.000000000000000000e+00,1.732814781736001786e+00,2.907903399611172723e+00,4.638155878900992235e+00,6.870635827253868122e+00,9.248715660666874783e+00,1.118211921827650102e+01,1.218779300010583988e+01,1.216842741330682109e+01,1.135895664915592640e+01,1.010045626263004870e+01,8.679919961946994889e+00,7.283211591344015190e+00,6.009569644395268639e+00,4.899677906081404188e+00,3.960445929261408704e+00,3.181049995242549056e+00,2.543068635659909038e+00,2.025900414202090438e+00,1.609624808009373353e+00,1.276240222816610981e+00,1.010415562710333726e+00
