8.989260196685791016e-01,3.479717671871185303e-01,4.287616729736328125e+01
8.903562426567077637e-01,3.411005139350891113e-01,4.278058624267578125e+01
8.852654695510864258e-01,3.094261288642883301e-01,4.115602874755859375e+01
8.588929176330566406e-01,3.032038211822509766e-01,4.179448699951171875e+01
8.463633656501770020e-01,3.063420057296752930e-01,4.196217727661132812e+01
9.201731681823730469e-01,3.124784529209136963e-01,4.359410476684570312e+01
8.690590858459472656e-01,3.007975518703460693e-01,4.287406158447265625e+01
8.598995804786682129e-01,3.068941235542297363e-01,4.239420318603515625e+01
9.243230223655700684e-01,3.163420259952545166e-01,4.186973571777343750e+01
1.002595424652099609e+00,3.121855854988098145e-01,4.058759307861328125e+01
8.588152527809143066e-01,3.264181315898895264e-01,4.298141479492187500e+01
9.287030696868896484e-01,3.169079422950744629e-01,4.467158889770507812e+01
8.775317668914794922e-01,3.178839087486267090e-01,5.314095687866210938e+01
8.427026271820068359e-01,2.849658131599426270e-01,4.212741088867187500e+01
8.825933933258056641e-01,3.150386214256286621e-01,4.293471908569335938e+01
9.040063619613647461e-01,3.749285936355590820e-01,4.450677871704101562e+01
7.722228765487670898e-01,3.065182864665985107e-01,4.291942596435546875e+01
8.696420788764953613e-01,3.212645053863525391e-01,4.245778656005859375e+01
8.713144063949584961e-01,3.101801574230194092e-01,4.093230056762695312e+01
8.709187507629394531e-01,3.090635836124420166e-01,4.163449096679687500e+01
9.012213349342346191e-01,3.133375048637390137e-01,4.250834274291992188e+01
8.701502680778503418e-01,3.319106101989746094e-01,4.467308425903320312e+01
8.712867498397827148e-01,3.466235995292663574e-01,4.141232681274414062e+01
9.053518772125244141e-01,2.789344191551208496e-01,4.462228775024414062e+01
8.624806404113769531e-01,3.071089386940002441e-01,4.178947830200195312e+01
8.720870018005371094e-01,3.405500948429107666e-01,4.561676025390625000e+01
8.803306818008422852e-01,3.051419854164123535e-01,4.403148269653320312e+01
8.882344961166381836e-01,3.190408945083618164e-01,4.208790588378906250e+01
8.793493509292602539e-01,3.247646391391754150e-01,4.186832046508789062e+01
8.706019520759582520e-01,3.242216706275939941e-01,4.160858917236328125e+01
9.082236886024475098e-01,3.053401708602905273e-01,4.349309921264648438e+01
8.698430061340332031e-01,3.069269359111785889e-01,4.517061614990234375e+01
8.558071851730346680e-01,3.108169734477996826e-01,4.254765701293945312e+01
9.201102256774902344e-01,2.849238514900207520e-01,4.163876342773437500e+01
8.507089614868164062e-01,3.084335625171661377e-01,4.554240417480468750e+01
9.138661623001098633e-01,3.068455457687377930e-01,4.132580947875976562e+01
9.650434255599975586e-01,3.125730752944946289e-01,4.317421340942382812e+01
8.924723863601684570e-01,3.351764380931854248e-01,4.138283157348632812e+01
8.544299602508544922e-01,3.636848926544189453e-01,4.100362014770507812e+01
