"V1","V2","V3","V4","V5"
270441.976087155,0.916981641871775,0.0912733611530475,1.05730839699293e-06,0.000851402503724684
224033.893139074,1.00147854709842,0.0926067344867358,1.36981447824468e-06,0.000654658799274789
222725.448334608,0.940711870828342,0.0921845290668559,1.34161802267706e-06,0.000919788730501672
147421.276894791,0.994782179441418,0.103657241483589,2.24691198732589e-06,9.91023929198449e-05
176926.806594312,1.03150671217044,0.0995437208122909,1.8062133237571e-06,0.000347376861681861
246216.876675735,0.964695642271095,0.100396772871875,1.22275151570231e-06,0.000578777157617515
158320.514288666,0.843341727150372,0.0922000006699109,2.08973754969826e-06,6.57125226465916e-06
186118.407029871,1.01599417762792,0.103242756476085,1.74558475623749e-06,0.000286028199652964
250761.995726899,0.934172068771247,0.0975590573463598,1.16127657935638e-06,0.000657590507943562
221959.028350428,0.968962354153584,0.093566960067857,1.31698330608027e-06,0.000735820285103772
219803.061594066,0.942906557565781,0.0985857205446997,1.53882541966396e-06,3.29808622924513e-05
260142.156443178,0.908211797350204,0.096851459999028,1.15300571738961e-06,0.000654349864181096
234796.406101261,0.945379949535405,0.0971106071185123,1.24617018587193e-06,0.000657528293658675
289808.808295327,0.995376784272483,0.0915371690948737,1.02569802799453e-06,0.000497578865937859
161494.217903092,0.98321389385154,0.0995197241579036,2.01599239200916e-06,0.000236151086907504
201781.289129312,1.01250688388133,0.0982689554578896,1.58301847293198e-06,0.000131378146142538
184007.988297372,0.990501704088582,0.101367789546807,1.78289052744684e-06,3.77264745263504e-05
256470.851623348,0.929705584133416,0.0971267815712193,1.18524041356805e-06,0.000661244089994874
163666.463486192,0.898563375643667,0.0968393746888473,1.94886516808938e-06,0.00025606654479829
278937.412696085,0.918232081612448,0.0939718482864169,1.0928861047402e-06,0.000343485520410701
190744.489378456,0.918656148512865,0.0974170230544647,1.64414882235902e-06,0.000162069867872166
242716.07662345,0.979781640844258,0.0983686594073704,1.20504013287563e-06,0.000953127148718422
178681.784293895,0.953463576033564,0.0941481879351201,1.87590324698207e-06,3.7320288459849e-05
217718.506787829,0.923560722826152,0.0932947509036516,1.42267740806358e-06,0.000228588772003859
231828.246732348,0.940293009375601,0.0923830262709998,1.24292784418064e-06,0.000824231276733069
183877.540229438,1.03818721756646,0.0976541720254991,1.69009434934459e-06,0.000514985450969765
172108.232598391,0.964936310554263,0.0980607613141998,2.01271630976963e-06,0.000122762375019289
235786.680842875,0.879308474707674,0.0919043531477783,1.40498279054536e-06,0.00015996125514691
197598.190940844,1.00970847006594,0.0965304200732868,1.71239145206649e-06,3.19123653247243e-05
169411.975921426,1.00117390812889,0.0939601946801944,2.0512261610983e-06,7.00834216633687e-05
192062.298769838,0.98776141175713,0.0937715534425593,1.60881306829186e-06,0.000553328581010221
207368.792986491,0.905865593250813,0.0954114900063124,1.49363083569309e-06,0.000611827318770675
191295.013744656,0.980294434746807,0.101137035030692,1.75455868458891e-06,8.51263973054465e-05
