"V1","V2","V3","V4","V5"
246665.951394776,1.02816789771238,0.0971172670490412,1.24987469413967e-06,0.000481110019079262
229673.301439304,0.985204851579338,0.0920345583302979,1.39948029696894e-06,0.000384923790928956
227645.263367915,1.01815964661115,0.10448794620918,1.33103146202701e-06,0.000401333466573526
283559.751879732,0.99032701901365,0.0968446670539519,1.08165793416725e-06,0.00035074871023998
255434.767454014,0.987913019768569,0.097600449244314,1.13649267299348e-06,0.000546029328094751
227552.633615087,0.973652013804053,0.0914942101819207,1.31946524143158e-06,0.000653395650161511
289277.304605602,0.916557430207943,0.096158437855566,1.02535701654945e-06,0.000787504468941705
284426.047617615,1.01845954883949,0.0951780367250299,1.01709047158748e-06,0.000821021806714382
185173.673121059,0.94744694083091,0.0932177735632715,1.86959785064146e-06,8.47935377419424e-05
246665.634127009,0.935496378017484,0.0957287128512043,1.25588809558416e-06,0.00056568313403995
214785.416619761,0.99070845115943,0.100457568649996,1.54504312945184e-06,2.632639672662e-05
247284.051891916,0.954733056771907,0.0900044655283468,1.23646458586831e-06,0.000663181911950078
238509.398707062,0.882882979280622,0.0962241593043661,1.32132473447628e-06,0.000252967979995697
203886.830903668,0.98493223306873,0.0958471646987336,1.54143369220733e-06,0.000320301069667019
230766.656617666,0.906776380728415,0.0927812329647043,1.30435334184295e-06,0.000674718041421051
207410.381648295,1.00255960524813,0.0940517948148522,1.52484189833311e-06,0.000322419343746191
291661.467744404,0.988563828979982,0.090921229763282,9.93077895835282e-07,0.000607451898143067
239022.066610387,0.901120551283473,0.0963002979301907,1.26847687996117e-06,0.000656009807028325
223685.178687065,0.961595419160809,0.0955108116937893,1.41215195310526e-06,0.000334290498675439
289367.325206226,1.04620725769578,0.100316407975095,1.02167024481037e-06,0.000730955121136833
200015.370905106,0.970087893186957,0.0900409723329746,1.64785700265626e-06,3.0294129453781e-05
220103.431750753,0.893922777142964,0.0963463042498388,1.46940323178496e-06,0.000110146066049873
280885.172351618,0.999988052086131,0.1032565674734,1.02891832897798e-06,0.00074239727324338
184573.099461448,0.938890730374288,0.0915292875971462,1.70912349140852e-06,0.000253256236462529
202748.924937553,0.890531784883995,0.0906402590746488,1.52475672833992e-06,0.000464365056281548
276596.504824137,0.980407794290924,0.0901910528415811,1.11179798901661e-06,0.000365925092128827
255644.382742947,0.940053185139499,0.0919688818368264,1.14663140882923e-06,0.000690657611882578
221311.175461767,1.0429084830887,0.102669835078629,1.48963813258183e-06,6.07453138943527e-05
173028.330275174,0.87750161134529,0.0941879631279981,1.92501957238656e-06,0.000158156314063063
204506.739078449,0.931917447757155,0.0925740018657887,1.61022155442037e-06,7.79936538595241e-05
